2.361200819464702363e+02 4.174850431331205414e+01 -2.591369631514498906e+01
2.361320963270931657e+02 4.174852496397858914e+01 -2.622920440983187973e+01
2.361441107152112693e+02 4.174854436309816208e+01 -2.654990617469309200e+01
2.361561251103561005e+02 4.174856251066916712e+01 -2.687596901679398798e+01
2.361681395120592413e+02 4.174857940669009082e+01 -2.720756190147955067e+01
2.361801539198522164e+02 4.174859505115953340e+01 -2.754485512863658414e+01
2.361921683332666362e+02 4.174860944407619456e+01 -2.788801809953650945e+01
2.362041827518339687e+02 4.174862258543888771e+01 -2.823721349048747697e+01
2.362161971750858811e+02 4.174863447524651150e+01 -2.859259014630725915e+01
2.362282116025538130e+02 4.174864511349809248e+01 -2.895428222034684040e+01
2.362402260337694031e+02 4.174865450019273538e+01 -2.932241634751545689e+01
2.362522404682641763e+02 4.174866263532967281e+01 -2.969711964801024351e+01
2.362642549055696577e+02 4.174866951890821554e+01 -3.007852409752717904e+01
2.362762693452173721e+02 4.174867515092780934e+01 -3.046676760893893743e+01
2.362882837867389583e+02 4.174867953138797105e+01 -3.086199157672808724e+01
2.363002982296658843e+02 4.174868266028834540e+01 -3.126433213210827944e+01
2.363123126735297319e+02 4.174868453762867659e+01 -3.167390520074280857e+01
2.363243271178620262e+02 4.174868516340880831e+01 -3.209079674019739059e+01
2.363363415621943204e+02 4.174868453762867659e+01 -3.251506752257932931e+01
2.363483560060581397e+02 4.174868266028834540e+01 -3.294676261207479229e+01
2.363603704489850657e+02 4.174867953138797105e+01 -3.338591539162638355e+01
2.363723848905066234e+02 4.174867515092780934e+01 -3.383254760372318515e+01
2.363843993301543946e+02 4.174866951890821554e+01 -3.428666938562531641e+01
2.363964137674598760e+02 4.174866263532967281e+01 -3.474828067644187968e+01
2.364084282019546208e+02 4.174865450019273538e+01 -3.521737345842154809e+01
2.364204426331701825e+02 4.174864511349809248e+01 -3.569393388333418216e+01
2.364324570606381712e+02 4.174863447524651150e+01 -3.617794368922767489e+01
2.364444714838900268e+02 4.174862258543889482e+01 -3.666938072195637233e+01
2.364564859024574162e+02 4.174860944407619456e+01 -3.716821857578912613e+01
2.364685003158717791e+02 4.174859505115953340e+01 -3.767442541592993166e+01
2.364805147236647827e+02 4.174857940669009082e+01 -3.818796210388143209e+01
2.364925291253679234e+02 4.174856251066916712e+01 -3.870877995811486016e+01
2.365045435205127546e+02 4.174854436309816208e+01 -3.923681889197297323e+01
2.365165579086308583e+02 4.174852496397858914e+01 -3.977200715304019241e+01
2.365285722892537876e+02 4.174850431331205414e+01 -4.031426436999174712e+01
2.365405866619131245e+02 4.174848241110025526e+01 -4.086351156972210674e+01
2.365526010261404224e+02 4.174845925734502572e+01 -4.141971979326513065e+01
2.365646153814672630e+02 4.174843485204828397e+01 -4.198283284586750597e+01
2.365766297274251997e+02 4.174840919521205507e+01 -4.255251789686235497e+01
2.365886440635458712e+02 4.174838228683846353e+01 -4.312852847778844989e+01
2.366006583893607740e+02 4.174835412692974757e+01 -4.371064359493806251e+01
2.366126727044015752e+02 4.174832471548823776e+01 -4.429864965093258888e+01
2.366246870081997713e+02 4.174829405251637127e+01 -4.489233521754874801e+01
2.366367013002870294e+02 4.174826213801669894e+01 -4.549148870004330547e+01
2.366487155801949314e+02 4.174822897199187111e+01 -4.609589707835613126e+01
2.366607298474550589e+02 4.174819455444462335e+01 -4.670534515261186925e+01
2.366727441015990223e+02 4.174815888537782627e+01 -4.731961494846154892e+01
2.366847583421584318e+02 4.174812196479444282e+01 -4.793848476550886062e+01
2.366967725686648976e+02 4.174808379269752123e+01 -4.856172700466197512e+01
2.367087867806500583e+02 4.174804436909023053e+01 -4.918910442168260033e+01
2.367208009776454958e+02 4.174800369397584632e+01 -4.982036697796968383e+01
2.367328151591828771e+02 4.174796176735774367e+01 -5.045525230727497501e+01
2.367448293247937841e+02 4.174791858923939714e+01 -5.109348853418941871e+01
2.367568434740099406e+02 4.174787415962438075e+01 -5.173479611768743780e+01
2.367688576063629000e+02 4.174782847851641066e+01 -5.237888806218722948e+01
2.367808717213843579e+02 4.174778154591923851e+01 -5.302547004194127567e+01
2.367928858186059529e+02 4.174773336183677230e+01 -5.367424328646626464e+01
2.368048998975593804e+02 4.174768392627301949e+01 -5.432491348393222097e+01
2.368169139577762508e+02 4.174763323923207281e+01 -5.497720277807809452e+01
