y,x_0.00175
-26.374092615769715,122.76363495007031
-26.749436795994992,123.63410716648654
-27.124780976220276,124.49849333849161
-27.500125156445556,125.35691936329084
-27.87546933667084,126.20950685647561
-28.25081351689612,127.05637335314952
-28.626157697121403,127.89763249706809
-29.001501877346684,128.7333942186535
-29.376846057571967,129.5637649026741
-29.752190237797247,130.38884754631266
-30.127534418022528,131.208741908288
-30.50287859824781,132.02354464964154
-30.87822277847309,132.8333494667512
-31.253566958698375,133.63824721709057
-31.62891113892365,134.4383260382112
-32.00425531914893,135.2336714603894
-32.379599499374216,136.02436651334457
-32.7549436795995,136.81049182740648
-33.13028785982478,137.59212572947996
-33.50563204005006,138.36934433413052
-33.88097622027534,139.14222163009092
-34.25632040050063,139.91082956246632
-34.631664580725904,140.6752381108973
-35.00700876095119,141.4355153639206
-35.38235294117647,142.19172758975108
-35.757697121401755,142.94393930369395
-36.13304130162703,143.69221333238033
-36.508385481852315,144.43661087500794
-36.8837296620776,145.17719156175542
-37.25907384230288,145.91401350952825
-37.63441802252816,146.6471333751838
-38.00976220275344,147.37660640637344
-38.38510638297873,148.10248649013045
-38.760450563204,148.82482619932546
-39.13579474342929,149.54367683710197
-39.51113892365456,150.25908847939866
-39.886483103879854,150.971110015658
-40.26182728410513,151.67978918781523
-40.637171464330414,152.38517262765507
-41.01251564455569,153.0873058926193
-41.38785982478098,153.78623350014317
-41.76320400500626,154.48199896059322
-42.13854818523154,155.17464480887617
-42.51389236545682,155.86421263478363
-42.88923654568211,156.55074311213346
-43.264580725907386,157.2342760267664
-43.63992490613266,157.91485030345157
-44.01526908635795,158.5925040317533
-44.39061326658322,159.26727449090677
-44.765957446808514,159.9391981737498
-45.14130162703379,160.60831080975282
-45.516645807259074,161.27464738718956
-45.89198998748435,161.93824217448602
-46.26733416770964,162.59912874078586
-46.64267834793492,163.2573399757659
-47.0180225281602,163.9129081087361
-47.39336670838548,164.56586472705428
-47.76871088861077,165.21624079388593
-48.144055068836046,165.8640666653373
-48.51939924906132,166.50937210698865
-48.894743429286606,167.1521863098529
-49.27008760951189,167.79253790578392
-49.645431789737174,168.43045498235796
-50.02077596996245,169.06596509724912
-50.396120150187734,169.69909529212117
-50.77146433041302,170.3298721060536
-51.1468085106383,170.9583215885227
-51.52215269086358,171.58446931195405
-51.89749687108886,172.20834038386488
-52.272841051314145,172.8299594586113
-52.64818523153943,173.44935074875715
-53.023529411764706,174.06653803607844
-53.39887359198998,174.68154468221795
-53.77421777221527,175.29439363900337
-54.14956195244055,175.90510745844202
-54.52490613266583,176.51370830240407
-54.90025031289111,177.12021795200667
-55.2755944931164,177.7246578167096
-55.65093867334168,178.32704894313335
-56.02628285356696,178.9274120236104
-56.40162703379224,179.5257674044787
-56.77697121401753,180.12213509412763
-57.152315394242805,180.7165347708043
-57.52765957446809,181.30898579019043
-57.903003754693366,181.8995071927564
-58.27834793491864,182.48811771090138
-58.65369211514393,183.07483577588692
-59.02903629536921,183.65967952457098
-59.40438047559449,184.2426668059499
-59.77972465581977,184.8238151875143
-60.15506883604506,185.4031419614258
-60.53041301627034,185.98066415052068
-60.90575719649562,186.5563985141462
-61.2811013767209,187.1303615538352
-61.65644555694619,187.7025695188248
-62.031789737171465,188.27303841142367
-62.40713391739675,188.841783992234
-62.782478097622025,189.40882178523188
-63.15782227784731,189.97416708271123
-63.53316645807259,190.53783495009606
-63.90851063829787,191.0998402306245
-64.28385481852315,191.6601975499096
-64.65919899874844,192.21892132038025
-65.03454317897372,192.7760257456064
-65.409887359199,193.3315248245119
-65.78523153942427,193.88543235547897
-66.16057571964957,194.43776194034734
-66.53591989987484,194.98852698831112
-66.91126408010012,195.5377407197176
-67.28660826032541,196.0854161697694
-67.66195244055068,196.6315661921346
-68.03729662077598,197.1762034624665
-68.41264080100126,197.7193404818359
-68.78798498122653,198.26098958007927
-69.16332916145181,198.8011629190646
-69.5386733416771,199.33987249587733
-69.91401752190238,199.87713014592939
-70.28936170212766,200.41294754599303
-70.66470588235293,200.94733621716188
-71.04005006257823,201.48030752774147
-71.4153942428035,202.01187269607058
-71.79073842302878,202.54204279327683
-72.16608260325407,203.07082874596674
-72.54142678347934,203.59824133885317
-72.91677096370464,204.124291217322
-73.29211514392992,204.64898888993866
-73.66745932415519,205.17234473089786
-74.04280350438047,205.69436898241662
-74.41814768460576,206.21507175707288
-74.79349186483104,206.7344630400913
-75.16883604505632,207.25255269157734
-75.5441802252816,207.76935044870115
-75.91952440550689,208.28486592783298
-76.29486858573217,208.7991086266307
-76.67021276595744,209.31208792608152
-77.04555694618273,209.82381309249874
-77.420901126408,210.3342932794745
-77.7962453066333,210.84353752979047
-78.17158948685858,211.35155477728648
-78.54693366708385,211.8583538486894
-78.92227784730913,212.36394346540246
-79.29762202753443,212.86833224525628
-79.6729662077597,213.37152870422278
-80.04831038798498,213.8735412580928
-80.42365456821025,214.3743782241182
-80.79899874843555,214.8740478226197
-81.17434292866083,215.37255817856095
-81.5496871088861,215.86991732309014
-81.92503128911139,216.36613319504957
-82.30037546933667,216.86121364245406
-82.67571964956196,217.35516642393912
-83.05106382978724,217.8479992101796
-83.42640801001251,218.3397195852797
-83.80175219023779,218.83033504813434
-84.17709637046309,219.3198530137637
-84.55244055068836,219.8082808146205
-84.92778473091364,220.29562570187187
-85.30312891113891,220.7818948466549
-85.67847309136421,221.26709534130813
-86.0538172715895,221.75123420057827
-86.42916145181476,222.23431836280344
-86.80450563204005,222.71635469107343
-87.17984981226533,223.19734997436728
-87.55519399249062,223.67731092866873
-87.9305381727159,224.15624419806045
-88.30588235294117,224.63415635579705
-88.68122653316645,225.11105390535764
-89.05657071339175,225.5869432814785
-89.43191489361702,226.06183085116592
-89.8072590738423,226.53572291469024
-90.18260325406759,227.00862570656093
-90.55794743429287,227.48054539648362
-90.93329161451815,227.95148809029916
-91.30863579474342,228.42145983090546
-91.68397997496871,228.89046659916207
-92.05932415519399,229.35851431477812
-92.43466833541927,229.8256088371843
-92.81001251564456,230.29175596638845
-93.18535669586984,230.75696144381598
-93.56070087609511,231.22123095313484
-93.93604505632041,231.6845701210659
-94.31138923654568,232.14698451817813
-94.68673341677096,232.60847965967062
-95.06207759699625,233.06906100613946
-95.43742177722153,233.52873396433196
-95.81276595744681,233.9875038878869
-96.1881101376721,234.44537607806228
-96.56345431789737,234.90235578444972
-96.93879849812265,235.35844820567706
-97.31414267834793,235.8136584900979
-97.68948685857322,236.26799173647007
-98.0648310387985,236.72145299462161
-98.44017521902377,237.17404726610582
-98.81551939924907,237.62577950484493
-99.19086357947434,238.07665461776242
-99.56620775969962,238.52667746540533
-99.9415519399249,238.97585286255523
-100.31689612015019,239.42418557882954
-100.69224030037547,239.8716803392722
-101.06758448060076,240.31834182493466
